"iso3c","year","arr_nr","fdi_ofgdp","std_totald","debts_ratio","res_im","tr_bal_gdp","gdpdefl","gdppc","gdppc_gr","ex_rate","pop","quotash","country_nr","logpop","loggdppc","arrtype","apprdate","prtype","t_access","canc","comments","IMF_program","avg_part_yr","avg_yr_loansize","logavg_yr_loansize","meanv_US","meanv_CHN","el_democr","IM_fromUS","EX_toUS","IM_fromCHN","EX_toCHN","sh_aid","unsc","sumtok_AIV","sumsent_AIV","sumstok_P","sumssent_P","BRI_part"
"SDN",2013,NA,2.92373644737587,24.1279,4.90855748456764,0.170670884074812,-6.04720495444906,34.9032497526852,1778.60982580794,1.92012600485822,4.75676054708821,37072550,0.132,145,17.4283873615391,7.48358734141218,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.131147540983607,0.868852459016393,0.227,0.0056,5e-04,NA,0.1077,0.00503921584848582,0,49205,1676,NA,NA,0
"SDN",2013,NA,2.92373644737587,24.1279,4.90855748456764,0.170670884074812,-6.04720495444906,34.9032497526852,1778.60982580794,1.92012600485822,4.75676054708821,37072550,0.132,145,17.4283873615391,7.48358734141218,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.131147540983607,0.868852459016393,0.227,NA,NA,NA,NA,0.00503921584848582,0,49205,1676,NA,NA,0
"SDN",2013,NA,2.92373644737587,24.1279,4.90855748456764,0.170670884074812,-6.04720495444906,34.9032497526852,1778.60982580794,1.92012600485822,4.75676054708821,37072550,0.132,145,17.4283873615391,7.48358734141218,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.131147540983607,0.868852459016393,0.227,NA,NA,NA,0.1077,0.00503921584848582,0,49205,1676,NA,NA,0
"SDN",2013,NA,2.92373644737587,24.1279,4.90855748456764,0.170670884074812,-6.04720495444906,34.9032497526852,1778.60982580794,1.92012600485822,4.75676054708821,37072550,0.132,145,17.4283873615391,7.48358734141218,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.131147540983607,0.868852459016393,0.227,0.0056,5e-04,NA,NA,0.00503921584848582,0,49205,1676,NA,NA,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,NA,NA,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,NA,NA,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,5e-04,NA,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,NA,NA,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,NA,NA,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,NA,0.0823,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,NA,0.0823,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,5e-04,0.0823,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,5e-04,0.0823,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,5e-04,NA,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,NA,0.0823,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,5e-04,0.0823,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,NA,0.0823,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,5e-04,0.0823,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,0.0048,5e-04,NA,0.0776,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2014,NA,1.92677530429834,24.0956,4.3104180733734,0.194994810038631,-3.16044091280408,33.8951319507703,1782.74173912551,0.23231139610364,5.73686666666667,37977655,0.132,145,17.4525085184196,7.48590776111589,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.19375,0.83125,0.227,NA,5e-04,NA,NA,0.00637874200679658,0,45675,1543,25082,800,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,4e-04,NA,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,4e-04,0.1053,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,4e-04,NA,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,NA,0.1053,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,4e-04,NA,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,4e-04,0.1053,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,NA,NA,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,NA,0.1053,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,4e-04,0.1053,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,4e-04,0.1053,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,NA,0.1053,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,NA,NA,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,4e-04,NA,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,NA,0.1053,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,0.004,NA,NA,NA,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2015,NA,2.32638110727884,23.6979,10.6504926163315,0.183852571194077,-2.73631627431438,17.9039317913197,1825.72155898504,2.41088313109255,6.02573259791667,38902950,0.132,145,17.4765806411889,7.5097305626629,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.141025641025641,0.794871794871795,0.248,NA,NA,NA,0.0434,0.00261541389260122,0,NA,NA,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,7e-04,0.1015,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,7e-04,NA,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,7e-04,0.1015,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,7e-04,0.1015,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,7e-04,NA,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,NA,NA,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,NA,0.1015,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,NA,0.1015,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,NA,NA,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,NA,NA,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,7e-04,NA,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,7e-04,NA,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,0.0038,NA,0.1015,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,NA,0.1015,0.0318,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,7e-04,0.1015,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2016,NA,2.05470671067083,23.9649,6.33691525263901,0.206371176337175,-2.69820866304232,-2.74536149576956,1866.22170375365,2.21830895129082,6.21171364583333,39847440,0.132,145,17.5005687202336,7.53167118665066,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.342105263157895,0.780701754385965,0.252,NA,NA,NA,NA,0.00226540281804883,0,37809,1250,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,NA,NA,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,6e-04,0.0982,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,6e-04,0.0982,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,NA,NA,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,6e-04,0.0982,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,NA,0.0982,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,6e-04,0.0982,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,NA,0.0982,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,6e-04,NA,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,NA,0.0982,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,6e-04,NA,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,6e-04,NA,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,NA,6e-04,NA,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,NA,NA,NA,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,NA,NA,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2017,NA,2.36622162284899,24.6078,4.01719960592335,0.186146721322575,-2.69154310562477,36.4112543867933,1900.09277096785,1.81495409393624,6.68336,40813396,0.132,145,17.5245209188181,7.54965799078773,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.217054263565891,0.767441860465116,0.266,0.0045,NA,0.0982,0.032,0.00234781257489542,0,34661,1044,NA,NA,0
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,NA,0.0756,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,NA,6e-04,0.0756,NA,0.00477706782973821,0,NA,NA,NA,NA,1
"SDN",2018,NA,3.42843120768236,25.121,4.19894498062309,NA,-2.10224029172656,58.6402201031662,1812.12145447981,-4.62984322829847,24.3289109018116,41801533,0.132,145,17.5484435714636,7.50225351221527,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.168421052631579,0.8,0.266,0.0057,NA,0.0756,0.0314,0.00477706782973821,0,NA,NA,NA,NA,1
